"PPC","AIV","MD","Display","Budget","Competitor","Price","Product"
-0.757094863674203,1.73098988222755,-0.263864503423567,-0.130362872256457,0.103606339401408,0.448837720767479,1.72518312055885,"Product45001"
0.257574838336791,-0.474903618082127,-0.401946372962528,-0.925406638711343,-0.550161244392797,-0.33039727177786,-0.790828701427888,"Product45002"
0.85242291709139,-1.35257819218145,0.753362989219279,0.529829123775835,0.0584941301884816,0.156999731100332,-0.0692567510250005,"Product45003"
0.754925039125052,-0.439718671527239,0.454547890486508,0.337941392213688,-0.00218411766620871,-0.690385046398577,0.436164328233553,"Product45004"
0.130676819107394,-0.209310056892715,0.591051848244916,-2.19308493025847,-0.349767314861319,-1.65538606518283,-0.596711775383829,"Product45005"
-0.451502664378444,0.0264521713126466,0.0290628339397027,-0.159419764024197,-0.507919322962125,1.55140267331786,-0.0297543473608484,"Product45006"
-0.879921360668438,0.0973527304248199,-0.697193932748297,-0.493388510377425,0.703338071241172,-0.759253461978138,-0.139503112941169,"Product45007"
-2.02213688206304,0.139794108795884,-2.38318899001093,0.997592571523275,-0.0325654201044237,-0.193239582107766,-0.777686555631981,"Product45008"
2.59198808363583,-2.66405670196691,1.22573334350648,-0.147154565392994,0.830091482496003,-0.672364135081584,-0.538221360577282,"Product45009"
-0.881946176781928,-1.21027168982054,1.53314102616288,-1.87897997930542,-0.873692690174462,-0.176150490041469,0.172456751061629,"Product45010"
0.130270713425093,2.89192660569166,-0.976715132302342,2.0241338086008,1.1744169614263,-2.11592277409096,0.454805884852933,"Product45011"
0.267458005072473,0.935929394633403,-0.837529799966376,0.146231061547862,0.588000113289624,-0.991473206763392,-0.101045884475031,"Product45012"
-1.01627057445527,1.38119954119479,-1.57618871145271,-0.741623000534295,-1.17285204019492,-0.0246813289508973,-0.939193205568412,"Product45013"
-0.142512442970284,0.363747871300233,0.0232691827451169,1.09260139472616,0.352409596198416,1.23529686036513,0.0122367630090947,"Product45014"
4.84488244191113,-3.43399898396534,2.77519876617136,0.585914857807725,0.905411845886902,-0.0979402688941896,0.057899387221825,"Product45015"
0.522776960307857,2.62298417448547,0.968910790505393,-0.865967762536572,0.264497982555568,1.53441142168828,2.42624540301237,"Product45016"
2.11729441026541,-0.861187661845341,1.3542260271179,-0.60040121271398,0.281349777597139,-0.319438584450529,-0.227539332640043,"Product45017"
-1.40143806426936,-0.650131113682168,0.762272149649319,-0.829751701144665,-0.952911321455122,-0.684942051900412,0.821119050820838,"Product45018"
-0.797140107806348,0.485453490070513,0.46172067927368,-2.42936315185303,-0.239858528329541,0.863752340327797,0.274145532463044,"Product45019"
-2.51832631470695,1.64107872586079,-0.105616707467375,-0.514552579024949,-0.673373965891452,1.40909173547277,0.115349093895861,"Product45020"
-2.67902401452043,-1.14363694330332,-2.23859231828664,-1.27848492435891,0.636749987854342,-1.29410859802245,-1.04820365901359,"Product45021"
-0.150939443622194,0.794078122201088,0.603098274850213,-1.029310701425,-0.84340889245716,-0.86926546620796,-1.17437144532071,"Product45022"
0.691828060146199,-0.184432827305972,0.483440479912343,0.481148264976393,-1.41967894689282,2.11706073873631,-0.19102425776352,"Product45023"
-1.07784351119152,0.81681306867649,-0.558733275172575,-0.501476440043176,-1.04034543034658,-0.269375049380673,0.127655549749691,"Product45024"
1.709072063793,-0.668392673414765,-0.0498962950525969,1.85693886911434,0.963706075535855,-1.23837322810959,0.554370788819882,"Product45025"
-0.752273608888726,-0.292300112367609,-0.358812333653626,-0.328682391311488,0.0288521715614343,1.12669015301062,0.384891230430906,"Product45026"
1.36595320228556,-0.894169917196084,0.756643243452259,1.49076188347094,0.194028116616773,0.225323058496882,0.438860450280244,"Product45027"
-0.996837353434432,-2.4435309657958,0.142086162469017,-2.98000135781989,-0.81638235772762,-1.26489941656094,-1.7093766074946,"Product45028"
-1.02272411677818,-0.969877190642111,-0.671902483199037,0.289111185698761,0.766120157073002,1.28020105288082,-0.360194123465025,"Product45029"
1.62667029717546,-1.86571635470585,-0.194931570776944,0.587138820848348,0.898068839811234,-0.747248653793412,-1.46883217084656,"Product45030"
-0.255769021820613,2.3241247253241,-1.85141577572253,0.133759218782386,2.05874799151671,0.46442729462486,0.291233949239051,"Product45031"
1.18844305161367,-1.53022865644102,0.987933631708443,0.196251708402514,1.19263148940536,-0.46243975542554,-1.45724953268724,"Product45032"
-1.38207958924057,4.83413413872692,-0.90503838759188,-1.77135485148777,-0.568703429536749,-0.660362882115757,1.77774070703567,"Product45033"
1.5475512823815,-0.938265435562151,-0.320086140456534,1.28738399432413,0.449308706417128,-1.36064335842748,-1.53416399014695,"Product45034"
-1.11204851919172,1.75675749986534,-1.28350673982987,1.08557870514653,-0.320557831237049,2.23371851811989,2.12010055768948,"Product45035"
0.850744815317826,2.08060308484549,0.0369384348465333,-2.41219607241283,1.29133495653091,-1.06500147487859,1.06333040319145,"Product45036"
0.421345025509337,1.39095589900438,-0.314912420037185,-0.483044889905603,0.302364698857463,0.98000388533744,1.94140723951668,"Product45037"
1.58991453477418,-1.62513354634657,1.85969926108439,-0.297209816268474,-0.924716623138469,0.476823117130866,1.08711680055307,"Product45038"
-0.32793837495188,-2.05803399374505,1.5616775745349,-1.8689222896721,-0.326288577531928,-0.964692709103946,-1.03093662279717,"Product45039"
1.75211810923452,-2.02748869152422,1.02798161889954,-1.01791122119697,0.636930352281673,1.29488491410738,-1.51325402233293,"Product45040"
-0.0675814335793404,-0.10894234301925,0.620334357075399,-0.178240354113676,-1.30417001385067,0.4265332806834,0.900331291487697,"Product45041"
0.280587832219129,-1.87856709122734,0.675559042424331,0.435451182790699,-1.04921349037416,0.845744945473991,-0.143653273930412,"Product45042"
-0.664428462015774,-0.412755238511058,0.167458564159144,-0.391264906985095,-1.16572334805929,-0.11391085926605,-0.244181359110225,"Product45043"
0.783673327683717,-0.323480804275804,0.685880794356464,1.00816522796914,1.52949876564357,-0.180501985471085,1.09900599749356,"Product45044"
4.01947284830787,-1.48677001684152,1.3976988592268,0.914378428959816,-0.163684011255994,-0.942057166037006,-0.566113525527843,"Product45045"
-1.40730158663653,-1.16096361123616,-0.68565274441562,-0.22110477056563,1.66312150076885,0.345243556715681,-0.761388066200984,"Product45046"
1.91753343079318,-0.855405796726947,1.1634306303614,-0.136530628084844,0.332227678400937,-0.546190720862638,-0.146041480421325,"Product45047"
-3.41998377419274,-1.55534333071612,-0.628082057598899,0.620764950584306,-2.45067385335802,1.69804821890382,-0.239025621086175,"Product45048"
1.74397612022233,0.96763130210929,-0.10476752152294,-0.331393208933736,2.59414136573243,-0.196116451793774,0.559565655771161,"Product45049"
3.07687006045243,-0.92269472925776,2.42385630464491,-0.257606908300709,0.358675777366586,-0.384151914527646,-0.248146042414046,"Product45050"
-0.101641928612346,-1.9282456036375,-0.594393232266355,-0.19418868386666,-0.253857269718604,0.407387139264815,-0.622623610056895,"Product45051"
-1.14397034717416,0.548472451113799,0.0818887925972542,-0.318856373869712,-1.0854126946798,1.82484913988867,0.401913630116467,"Product45052"
-0.881634971416786,-0.208531003092684,-0.0148079390034885,0.282087795492464,0.129354648345196,-0.457011594720737,0.616944061258183,"Product45053"
1.07599221390103,0.879356688057305,0.824364366075871,-0.0344127442912858,-1.88317960825001,-0.909829254706806,0.40681477264958,"Product45054"
-0.0939400738410088,0.699416048841435,-0.66988309698784,0.704987902440596,-0.651954449162004,-0.657086389793542,0.791558933391847,"Product45055"
1.67688292342651,-0.0470222138676205,-1.00936078281956,0.0788542830666367,1.85976244697343,-0.150176197684402,-1.22695877657418,"Product45056"
2.08406907425338,-1.6366193745422,0.887093862124384,-0.0103056542800584,2.3990594284577,-0.669092200249752,-0.442742488194625,"Product45057"
-1.05268744416053,1.33461275047098,-0.398747635820807,-1.48008311886607,-0.494084149814994,0.493702140291782,0.086098285454846,"Product45058"
-1.72109700151074,2.22766469163731,-1.62281346076166,-0.945924012679677,-0.800060731760329,-1.43875771503644,1.42622758044759,"Product45059"
-0.402922403728997,-0.933332690158662,0.194995784640974,-1.49485804693256,-1.73062516364102,-1.09667193229737,0.201197078530784,"Product45060"
-0.497807499158788,-0.240264852089201,0.82650989267452,0.308384389093311,-0.424430603477446,-1.51514680116435,0.744508817556928,"Product45061"
0.0181508830893042,2.0558412925901,-1.52470971750701,0.504109188882354,0.383108144800556,-0.796983782627823,0.363300842329913,"Product45062"
0.131723569529145,0.254439552591271,-0.528642322674515,0.654004460117493,0.306704244975544,1.35508136855175,-0.645130483603249,"Product45063"
1.9830529498119,-0.0801039213024684,-0.00431999638276498,0.613152054809613,0.022052247299828,-1.31793302532005,-0.736465280970624,"Product45064"
-1.12729397509938,-2.89084486572176,1.42007912437007,0.0978018614212907,-1.01780531567016,0.971833905901013,-1.10817870871856,"Product45065"
-1.23477913327848,1.61753487811972,-0.173473545834562,1.03962328323245,-1.67173820107975,-0.385961985313996,0.282478302698106,"Product45066"
0.423613233042823,1.17083320183605,-1.57946268955903,0.611194472290874,1.87186054073373,0.338895921913061,-0.33536853970362,"Product45067"
0.765748033999119,1.13847088418009,-0.333984454164595,1.57189310376202,0.838703532874191,0.80894289293368,0.183438317282304,"Product45068"
-1.24510913110472,1.4090839142066,-0.862041916266132,-0.924576682212103,-0.0670590857822152,0.876567988374402,0.839287862761863,"Product45069"
0.0616572428412381,0.968530705986233,-0.51122007315841,-0.855194482479414,0.846644650874392,0.0054561279515457,0.421910099578127,"Product45070"
-0.0183311332836867,0.684999427006074,0.78304344427474,-0.0132670347019631,0.196159693006987,0.270933096405932,0.573195852634312,"Product45071"
-4.45783308164327,0.597336923230353,-2.31037508602667,0.0475238215155829,-0.833738523801855,1.92538995734673,0.367343954303507,"Product45072"
-4.5831806180424,0.233238417122709,-1.9395835691657,-1.0571752210194,-0.673107721873666,-0.158595288370589,0.457033212978225,"Product45073"
-2.46189558087523,-0.711372535111835,0.089301558762889,0.708047453565438,-0.837947125245658,1.88164099139393,0.375190911607969,"Product45074"
-1.65512098374844,2.69121257309174,-1.80530962684993,0.845176731706389,0.758787524224476,-0.0166802094059973,0.29703513507582,"Product45075"
-0.63274045887368,1.28542601422199,1.35523798458575,0.305652573190255,-0.715501268300403,1.32612560115271,1.02435393085952,"Product45076"
-2.29597630059912,2.01264346624547,-1.85464321864253,0.835722440758743,-1.28760201133024,0.532059092913894,0.0575670418849816,"Product45077"
2.34119410699066,1.12941372477906,0.445649669419287,1.72060614379653,0.705327738685701,1.62825640117793,-0.395701096130531,"Product45078"
1.94404947051009,-2.03509596562644,-0.0671675194136239,-0.707987784285598,1.24529861359844,0.204908425855404,0.39205297865005,"Product45079"
-1.33067635296028,1.32968401933299,-0.36818984286563,0.516792057066807,0.0492134042040986,0.38717431645533,0.681594394958593,"Product45080"
-3.30140539957387,2.32434934526033,-1.68322027913172,0.447848644360649,-1.08642193664943,-0.319552056912933,-0.0709529355653529,"Product45081"
0.70448534567096,-0.916525780584284,0.215173673191584,-0.392449844790004,-0.151512334967067,-0.49422073385157,-1.35239684101474,"Product45082"
0.266088309947677,1.46587260012842,1.32512716406971,0.199297793407932,0.39893370572261,-0.0451254537167863,1.4768673427205,"Product45083"
-0.560778085726343,0.0618535001659599,0.225092218682952,0.450543793145381,-1.7628598573182,0.0383938913632837,-0.289637040391241,"Product45084"
1.84430465389132,2.16921171230991,1.11394849661709,0.744648188540334,0.474759811099302,-0.819658800065996,1.31813414090503,"Product45085"
0.307527538706865,-1.13992165321535,0.609577047665481,1.13455605934811,-0.628494713436111,-0.563077127630119,0.118265517430762,"Product45086"
1.97073658758965,-2.06646780735633,1.07770922524018,0.424292646731715,0.593680165567061,0.198935602716549,-0.428020731304529,"Product45087"
2.00088365398102,-0.750489309361159,-0.477813334173364,-0.0419247615942308,1.60214004388902,-0.467485282290406,-0.350235104504501,"Product45088"
0.699160310435346,0.619843423444844,-0.168593220993946,1.07130491578603,0.813534248973613,-0.421879965257481,-0.0573940829708634,"Product45089"
-1.30556699108323,-0.394145987031456,-0.015487014612045,0.0793786615138137,-0.655249440108351,0.70288243308154,-0.0776460181978382,"Product45090"
3.16635264868852,-2.96317649982253,2.34372431340204,1.12228678285758,-0.112448367099109,0.0964238667279538,0.111864924908485,"Product45091"
-0.367102994722909,2.04182157102152,-1.84577888824953,0.144702417649372,0.905464100854255,1.90943504043333,0.810098619033399,"Product45092"
-1.94424563670309,-0.85245942224868,-1.8004812610677,1.38517664742015,0.0620772243310923,2.55065670225607,-0.217567590391423,"Product45093"
-2.65620456061335,0.324682513712664,-0.869139483434737,-0.0953819758118876,-1.94196447611238,-1.47610333226693,-0.265410701899034,"Product45094"
-3.04607222926196,4.85352471506323,-2.18568787326334,-1.45001526798465,-0.70649451251169,-0.759898688353863,2.03680039452825,"Product45095"
0.125610357831503,0.428725418675742,-0.98044738821969,-0.427259120446446,0.268864783168231,-0.203744924761986,-1.1102131680027,"Product45096"
0.145176994130475,2.872269708688,-1.16209087558606,-0.446917071586874,0.420223609833272,-0.719175306484368,1.03807227428066,"Product45097"
0.0346504158929983,0.777194539350967,-0.403946636969242,1.4593972925228,-0.473441176081258,-0.329971908654141,0.606657106943235,"Product45098"
2.34626817118881,-2.45733583372262,0.424527813621746,0.789047663355249,-0.44270259900248,-0.808379424622617,-1.08385648528228,"Product45099"
0.346322249301671,-3.50208317916768,-0.0319317164601903,-1.05894190435453,-0.507323776836736,-0.963334895064234,-2.08787574728311,"Product45100"
